PSNR,SSIM,RMSE,SAM,LPIPS,zone,model,month,ps_date,sr_date,delta_days,coverage
18.463133770468747,0.17689618940157542,1309.58349609375,7.903559684753418,0.6065566539764404,zone_4_betterave,sen2srlite,2020-10,2020-10-31,2020-10-07,24,0.9816298861176423
18.463082017669297,0.17688712065542933,1309.58740234375,7.33656644821167,0.594237208366394,zone_4_betterave,sen2srlite,2020-10,2020-10-31,2020-10-12,19,0.9816298861176423
18.463030387634184,0.17687808053820134,1309.59130859375,6.798159599304199,0.583480954170227,zone_4_betterave,sen2srlite,2020-10,2020-10-31,2020-10-17,14,0.9816298861176423
18.462978874233805,0.17686906819450124,1309.59521484375,6.323145866394043,0.5750008225440979,zone_4_betterave,sen2srlite,2020-10,2020-10-31,2020-10-22,9,0.9816298861176423
18.46292708284005,0.1768600037216549,1309.59912109375,5.984279155731201,0.5708631277084351,zone_4_betterave,sen2srlite,2020-10,2020-10-31,2020-10-27,4,0.9816298861176423
28.055485022454356,0.45639743676930067,1275.8748779296875,14.65306282043457,0.7139096260070801,zone_4_betterave,sen2srlite,2020-11,2020-11-28,2020-11-01,27,0.9816298861176423
33.00818374994701,0.7458915779097107,319.99127197265625,12.349045753479004,0.6134980320930481,zone_4_betterave,bicubic_baseline,2020-11,2020-11-28,2020-11-26,2,0.9816298861176423
28.055420103063554,0.4563869572225844,1275.87841796875,14.479877471923828,0.7055028676986694,zone_4_betterave,sen2srlite,2020-11,2020-11-28,2020-11-06,22,0.9816298861176423
28.055385822426008,0.45638406363169515,1275.87841796875,13.086020469665527,0.6912264823913574,zone_4_betterave,sen2srlite,2020-11,2020-11-28,2020-11-11,17,0.9816298861176423
28.05535222966881,0.45638129153273177,1275.8782958984375,12.070331573486328,0.6853627562522888,zone_4_betterave,sen2srlite,2020-11,2020-11-28,2020-11-16,12,0.9816298861176423
28.055315762596216,0.45637552092580325,1275.881591796875,12.09034252166748,0.6852964758872986,zone_4_betterave,sen2srlite,2020-11,2020-11-28,2020-11-21,7,0.9816298861176423
28.055278129561216,0.4563678822945483,1275.8870849609375,12.937459945678711,0.6947372555732727,zone_4_betterave,sen2srlite,2020-11,2020-11-28,2020-11-26,2,0.9816298861176423
15.638372027173183,0.02316587355476457,1656.906494140625,7.326148509979248,0.572771430015564,zone_4_betterave,ldsr,2020-02,2020-02-18,2020-02-05,13,0.9816298861176423
15.638241325752432,0.02285497733974806,1656.7794189453125,7.5067877769470215,0.5734610557556152,zone_4_betterave,ldsr,2020-02,2020-02-18,2020-02-10,8,0.9816298861176423
15.638229728445689,0.023231596431271817,1656.235595703125,7.457854747772217,0.5697869062423706,zone_4_betterave,ldsr,2020-02,2020-02-18,2020-02-15,3,0.9816298861176423
15.638217016902251,0.023200672234810087,1656.2135009765625,7.551598072052002,0.571120023727417,zone_4_betterave,ldsr,2020-02,2020-02-18,2020-02-20,2,0.9816298861176423
15.638189956852665,0.023199578832043943,1656.2069091796875,7.732145309448242,0.5710944533348083,zone_4_betterave,ldsr,2020-02,2020-02-18,2020-02-25,7,0.9816298861176423
15.614147656910854,0.07186566742257841,2046.035400390625,8.423906326293945,0.564735472202301,zone_4_betterave,ldsr,2020-04,2020-04-20,2020-04-05,15,0.9816298861176423
15.614330612302329,0.07194983161107209,2046.050048828125,7.4783782958984375,0.5195045471191406,zone_4_betterave,ldsr,2020-04,2020-04-20,2020-04-10,10,0.9816298861176423
15.614204380957789,0.07186239172457914,2046.010009765625,5.117570400238037,0.4661096930503845,zone_4_betterave,ldsr,2020-04,2020-04-20,2020-04-15,5,0.9816298861176423
15.614142307813385,0.07185776802739925,2046.0166015625,3.475123643875122,0.4443807601928711,zone_4_betterave,ldsr,2020-04,2020-04-20,2020-04-20,0,0.9816298861176423
15.614121175302868,0.07185383785010718,2046.00732421875,4.215652942657471,0.4925549030303955,zone_4_betterave,ldsr,2020-04,2020-04-20,2020-04-25,5,0.9816298861176423
15.614100085703205,0.07184389246982764,2045.994873046875,6.248988151550293,0.49902617931365967,zone_4_betterave,ldsr,2020-04,2020-04-20,2020-04-30,10,0.9816298861176423
17.357373421145176,0.1655593497070492,2116.81396484375,4.262481212615967,0.4671664237976074,zone_4_betterave,ldsr,2020-05,2020-05-06,2020-05-05,1,0.9816298861176423
17.35734604712185,0.16556338820458305,2116.810546875,3.8530497550964355,0.47899317741394043,zone_4_betterave,ldsr,2020-05,2020-05-06,2020-05-10,4,0.9816298861176423
17.357255570355367,0.1655542480178528,2116.822509765625,4.141924858093262,0.495902955532074,zone_4_betterave,ldsr,2020-05,2020-05-06,2020-05-15,9,0.9816298861176423
17.357246165336473,0.1655515852057588,2116.820068359375,4.373821258544922,0.4913773238658905,zone_4_betterave,ldsr,2020-05,2020-05-06,2020-05-20,14,0.9816298861176423
17.357215180271023,0.16555341080860153,2116.81884765625,4.998221397399902,0.5313060283660889,zone_4_betterave,ldsr,2020-05,2020-05-06,2020-05-25,19,0.9816298861176423
17.35720615827003,0.16556294217636547,2116.82470703125,5.777179718017578,0.5504972338676453,zone_4_betterave,ldsr,2020-05,2020-05-06,2020-05-30,24,0.9816298861176423
15.161657134678183,-0.018524283715332525,1879.69287109375,9.607909202575684,0.6362967491149902,zone_4_betterave,ldsr,2020-06,2020-06-25,2020-06-04,21,0.9816298861176423
15.161668046521873,-0.01852413598027374,1879.70068359375,7.6749348640441895,0.6080434322357178,zone_4_betterave,ldsr,2020-06,2020-06-25,2020-06-09,16,0.9816298861176423
15.161678838228312,-0.018523979618718787,1879.7083740234375,5.5589728355407715,0.5708808898925781,zone_4_betterave,ldsr,2020-06,2020-06-25,2020-06-14,11,0.9816298861176423
15.161689473183507,-0.018523830929027117,1879.7161865234375,3.374976873397827,0.5249580144882202,zone_4_betterave,ldsr,2020-06,2020-06-25,2020-06-19,6,0.9816298861176423
15.161700695848667,-0.018523626649287167,1879.723876953125,2.499419927597046,0.5068613886833191,zone_4_betterave,ldsr,2020-06,2020-06-25,2020-06-24,1,0.9816298861176423
15.161733925716902,-0.018518528999929645,1879.7203369140625,3.1691572666168213,0.5159048438072205,zone_4_betterave,ldsr,2020-06,2020-06-25,2020-06-29,4,0.9816298861176423
13.31900032768418,-0.011987219273212633,1912.90966796875,5.784752368927002,0.5770787000656128,zone_4_betterave,ldsr,2020-07,2020-07-21,2020-07-04,17,0.9816298861176423
13.319039147267594,-0.011984562915719192,1912.904052734375,4.93787145614624,0.5501005053520203,zone_4_betterave,ldsr,2020-07,2020-07-21,2020-07-09,12,0.9816298861176423
13.319077933024978,-0.011981889051117266,1912.8985595703125,4.500616550445557,0.5348489284515381,zone_4_betterave,ldsr,2020-07,2020-07-21,2020-07-14,7,0.9816298861176423
13.319116619935283,-0.011979210554942755,1912.8929443359375,4.753474235534668,0.5308878421783447,zone_4_betterave,ldsr,2020-07,2020-07-21,2020-07-19,2,0.9816298861176423
13.319147961688342,-0.011975232848756581,1912.8887939453125,5.276143550872803,0.5312161445617676,zone_4_betterave,ldsr,2020-07,2020-07-21,2020-07-24,3,0.9816298861176423
