PSNR,SSIM,RMSE,SAM,LPIPS,PSNR_B2,SSIM_B2,PSNR_B3,SSIM_B3,PSNR_B4,SSIM_B4,PSNR_B8,SSIM_B8,zone,model,month,ps_date,sr_date,delta_days,coverage
34.560153674830154,0.864813894033432,162.17176818847656,1.6281832456588745,0.36327481269836426,39.522368873854845,0.9393278956413269,36.54204523651369,0.916049063205719,33.92877286937835,0.8996162414550781,28.24742771957373,0.704262375831604,zone_3_betterave,ldsr,2020-05,2020-05-06,2020-05-05,1,0.981685327849642
35.323206493027484,0.8728137165307999,151.9688720703125,1.8823635578155518,0.39598390460014343,39.72576258036312,0.9429669976234436,37.794152883165985,0.9251882433891296,34.60721459003729,0.8883529901504517,29.165695918543534,0.7347466349601746,zone_3_betterave,ldsr,2020-06,2020-06-25,2020-06-24,1,0.981685327849642
31.85071131819577,0.8015593439340591,215.9014892578125,2.6210103034973145,0.4229137897491455,35.74554180986128,0.8912372589111328,34.373555048817586,0.8845774531364441,31.373900352293802,0.8349045515060425,25.909848061810415,0.5955181121826172,zone_3_betterave,ldsr,2020-07,2020-07-21,2020-07-19,2,0.981685327849642
35.90769133903166,0.8996764272451401,110.46744537353516,1.5960755348205566,0.41257956624031067,40.25165540211305,0.9515811204910278,37.2350331471584,0.9313700199127197,34.49249788403354,0.9020397067070007,31.651578922821653,0.813714861869812,zone_3_betterave,ldsr,2020-08,2020-08-08,2020-08-08,0,0.981685327849642
36.33505430593821,0.892281174659729,112.50751495361328,1.4267702102661133,0.5274524092674255,41.06760752955943,0.95268714427948,38.68105896046858,0.946075975894928,36.09944441400883,0.924441397190094,29.492106319715987,0.7459201812744141,zone_3_betterave,ldsr,2020-09,2020-09-14,2020-09-12,2,0.981685327849642
31.956112134148245,0.8024537563323975,244.19757080078125,3.9039902687072754,0.5855565667152405,36.285317429379674,0.8840958476066589,35.2623306159863,0.8980053067207336,32.85620021112203,0.8489693403244019,23.420600280104978,0.5787445306777954,zone_3_betterave,ldsr,2020-10,2020-10-31,2020-10-27,4,0.981685327849642
34.53375430208502,0.8132217526435852,169.8987579345703,2.8813998699188232,0.763978123664856,41.42725882549045,0.911601185798645,36.375616270779894,0.8829428553581238,33.90828507605728,0.827125608921051,26.423857036012457,0.631217360496521,zone_3_betterave,ldsr,2020-11,2020-11-28,2020-11-26,2,0.981685327849642
25.675822388175092,0.8489702790975571,391.29620361328125,3.287576198577881,0.55091792345047,27.468322774660944,0.8925095200538635,27.07758369327699,0.8957029581069946,25.71234151778635,0.8763367533683777,22.445041566976084,0.7313318848609924,zone_4_betterave,sen2srlite,2020-02,2020-02-18,2020-02-20,2,0.9816298861176423
25.260470511331448,0.8736266642808914,349.6770935058594,3.1147258281707764,0.46911054849624634,26.900323314677514,0.9085890650749207,26.611335958102398,0.913482129573822,25.409211265733745,0.8972377181053162,22.12101150681213,0.7751977443695068,zone_4_betterave,bicubic_baseline,2020-02,2020-02-18,2020-02-20,2,0.9816298861176423
39.39677386360236,0.9434153139591217,112.679931640625,1.1301026344299316,0.3260471820831299,44.84282035316071,0.9769278764724731,41.71985170721781,0.9651063084602356,39.768596344070936,0.9622837901115417,31.255827049959983,0.8693432807922363,zone_4_betterave,sen2srlite,2020-04,2020-04-20,2020-04-20,0,0.9816298861176423
38.16636861541023,0.9267008304595947,110.58594512939453,1.0779834985733032,0.19504554569721222,43.26170559403398,0.9757788777351379,40.69583474154228,0.9643121361732483,38.65364189666009,0.9609085321426392,30.054292229404567,0.8058037757873535,zone_4_betterave,bicubic_baseline,2020-04,2020-04-20,2020-04-20,0,0.9816298861176423
37.02806994032392,0.907932385802269,156.43112182617188,1.182499885559082,0.3695826828479767,43.11010296941865,0.9653744101524353,39.64684458538764,0.9516401290893555,37.101921867067226,0.9407544732093811,28.253410339422146,0.773960530757904,zone_4_betterave,sen2srlite,2020-05,2020-05-06,2020-05-05,1,0.9816298861176423
36.53916814121876,0.9118814021348953,140.7073211669922,1.0956966876983643,0.27237600088119507,42.490070057217366,0.9696346521377563,39.18266122068529,0.959977924823761,36.65749779012477,0.9487924575805664,27.826443496847617,0.7691205739974976,zone_4_betterave,bicubic_baseline,2020-05,2020-05-06,2020-05-05,1,0.9816298861176423
34.9951644340763,0.8909743875265121,147.6632537841797,1.7543848752975464,0.411460816860199,39.76867685639724,0.9468929767608643,37.52628585029434,0.9359745979309082,33.76726338276265,0.9016885757446289,28.91843164685096,0.7793413996696472,zone_4_betterave,sen2srlite,2020-06,2020-06-25,2020-06-24,1,0.9816298861176423
34.977763107331924,0.9187649935483932,123.19991302490234,1.47931706905365,0.2405918836593628,39.51485112696932,0.9616374373435974,37.05000180109725,0.9556824564933777,33.373613894345915,0.9296722412109375,29.972585606915203,0.8280678391456604,zone_4_betterave,bicubic_baseline,2020-06,2020-06-25,2020-06-24,1,0.9816298861176423
32.01907999258713,0.8274608701467514,196.3199462890625,2.3857479095458984,0.48978379368782043,36.315956488766055,0.9006629586219788,34.733161152621584,0.8984232544898987,31.10618999216387,0.8448288440704346,25.921012336797023,0.6659284234046936,zone_4_betterave,sen2srlite,2020-07,2020-07-21,2020-07-19,2,0.9816298861176423
32.302220138128085,0.8721644878387451,153.60610961914062,1.944031000137329,0.363086462020874,36.26674008722413,0.9232456684112549,34.60400665552652,0.9234046936035156,31.10176741100656,0.8772488236427307,27.23636639875515,0.7647587656974792,zone_4_betterave,bicubic_baseline,2020-07,2020-07-21,2020-07-19,2,0.9816298861176423
35.634914470415914,0.9176596850156784,125.59650421142578,1.635275959968567,0.4254201650619507,40.864035501370594,0.9599792957305908,37.79967966308335,0.9478985071182251,33.8644722146912,0.9308650493621826,30.011470502518517,0.8318958878517151,zone_4_betterave,sen2srlite,2020-08,2020-08-08,2020-08-08,0,0.9816298861176423
36.3403664246626,0.9282017946243286,96.8415756225586,1.185128092765808,0.21716022491455078,41.27028851690867,0.9720274806022644,37.817416654203996,0.962501049041748,35.32182204791087,0.9534711241722107,30.95193847962684,0.8248075246810913,zone_4_betterave,bicubic_baseline,2020-08,2020-08-08,2020-08-08,0,0.9816298861176423
37.50988395629093,0.9169910103082657,105.00934600830078,1.4993574619293213,0.5360342264175415,42.79551952564442,0.9605557322502136,40.02395489173261,0.9553149342536926,35.63263755863609,0.931959331035614,31.5874238491506,0.8201340436935425,zone_4_betterave,sen2srlite,2020-09,2020-09-14,2020-09-12,2,0.9816298861176423
35.91009839132726,0.912205159664154,122.1510009765625,1.981257677078247,0.4836692810058594,42.025649497405425,0.9646437764167786,39.912154835997725,0.9600327610969543,31.106873776165852,0.9216087460517883,30.59571545574004,0.802535355091095,zone_4_betterave,bicubic_baseline,2020-09,2020-09-14,2020-09-12,2,0.9816298861176423
34.437398646702995,0.872034952044487,208.1328582763672,2.942143201828003,0.6375319361686707,39.46484104181236,0.9310064911842346,37.61045824718738,0.9352377653121948,35.39110537157015,0.9067530632019043,25.283189926242088,0.7151424884796143,zone_4_betterave,sen2srlite,2020-10,2020-10-31,2020-10-27,4,0.9816298861176423
34.32676793503389,0.8936720788478851,163.64328002929688,2.5120694637298584,0.5650623440742493,38.89001556056715,0.9428184628486633,37.15560872569101,0.9497610926628113,34.96155069522593,0.9255576729774475,26.299896758651467,0.7565510869026184,zone_4_betterave,bicubic_baseline,2020-10,2020-10-31,2020-11-01,1,0.9816298861176423
37.806276785125114,0.9007139056921005,291.7471618652344,2.9948654174804688,0.7094608545303345,40.9193526939474,0.9557957649230957,41.676151298212,0.9441938400268555,39.63053379570512,0.927192747592926,28.99906935263594,0.7756732702255249,zone_4_betterave,sen2srlite,2020-11,2020-11-28,2020-11-26,2,0.9816298861176423
37.61727090764614,0.9322054535150528,227.15830993652344,2.851155996322632,0.5740374326705933,40.23217561249834,0.959048867225647,41.012756031609726,0.9534434080123901,39.037604505025506,0.9388198256492615,30.186547481450994,0.8775097131729126,zone_4_betterave,bicubic_baseline,2020-11,2020-11-28,2020-11-26,2,0.9816298861176423
25.690596347695468,0.8408059030771255,388.76416015625,3.1566216945648193,0.5015608668327332,27.451785772177246,0.8889739513397217,27.04357228012386,0.8853555917739868,25.655666722063607,0.8519183397293091,22.611360616417162,0.7369757294654846,zone_4_betterave,ldsr,2020-02,2020-02-18,2020-02-20,2,0.9816298861176423
38.802416361839335,0.9323563128709793,104.95369720458984,1.1695219278335571,0.34518545866012573,43.89232844081434,0.9721257090568542,40.489302908504364,0.9524570107460022,38.205845754132255,0.9375014305114746,32.62218834390639,0.8673411011695862,zone_4_betterave,ldsr,2020-04,2020-04-20,2020-04-20,0,0.9816298861176423
36.750015153422474,0.8996194303035736,151.0586700439453,1.1889539957046509,0.35348814725875854,42.77758863563271,0.9631990790367126,39.098932950394605,0.9419272541999817,36.30493204506921,0.9222051501274109,28.81860698259338,0.7711462378501892,zone_4_betterave,ldsr,2020-05,2020-05-06,2020-05-05,1,0.9816298861176423
34.718432429545295,0.8742231875658035,145.42776489257812,1.786538004875183,0.42551514506340027,39.55300005954661,0.9429198503494263,36.872649217261085,0.9185651540756226,32.79903998616474,0.854450523853302,29.64904045520875,0.7809572219848633,zone_4_betterave,ldsr,2020-06,2020-06-25,2020-06-24,1,0.9816298861176423
31.910676240174496,0.8131109029054642,188.77137756347656,2.34321928024292,0.4566236138343811,36.06189133966394,0.8934870958328247,34.30018538303452,0.8806931376457214,30.498380911920854,0.8069183826446533,26.782247326078682,0.6713449954986572,zone_4_betterave,ldsr,2020-07,2020-07-21,2020-07-19,2,0.9816298861176423
35.14355668402639,0.8987404108047485,125.93551635742188,1.7067633867263794,0.4397171139717102,40.15154776626418,0.9530139565467834,36.90964916026847,0.9285633563995361,32.67553813966657,0.8866432905197144,30.837491669906356,0.8267410397529602,zone_4_betterave,ldsr,2020-08,2020-08-08,2020-08-08,0,0.9816298861176423
37.52373102984052,0.9154926240444183,103.73467254638672,1.4978089332580566,0.48884105682373047,42.90899428597379,0.9623963236808777,39.95472454635419,0.9531427621841431,35.34697801296475,0.9308615922927856,31.884227274069367,0.8155698180198669,zone_4_betterave,ldsr,2020-09,2020-09-14,2020-09-12,2,0.9816298861176423
34.37252495060435,0.8646030128002167,202.61077880859375,2.846095085144043,0.5681301355361938,39.31763582542044,0.9292747378349304,37.484425191616474,0.9280007481575012,35.07608035949524,0.8897698521614075,25.61195842588523,0.7113667130470276,zone_4_betterave,ldsr,2020-10,2020-10-31,2020-10-27,4,0.9816298861176423
37.649927631170335,0.895504042506218,278.906982421875,3.1485812664031982,0.6779426336288452,40.912753515840514,0.9546170830726624,41.200831974914855,0.9364246726036072,38.903072273579895,0.9089182019233704,29.58305276034608,0.7820562124252319,zone_4_betterave,ldsr,2020-11,2020-11-28,2020-11-26,2,0.9816298861176423
